1	S.A.R.L.
1	S.A.S.
1	sát.
1	S.A.t.g.
1	Sb.
1	S.B.
1	sc.
1	S.C.
1	Sc.B.
1	Sc.D.
1	sch.
1	Sc.I.D.
1	Sc.J.D.
1	Sc.M.
1	sço.
1	scr.
1	Sc.T.D.
1	scul.
1	s.d.
1	S.D.
1	S.E.
1	sec.
1	séc.
1	secr.
1	sécs.
1	sect.
1	seg.
1	segg.
1	segs.
1	sel.
1	sem.
1	semânt.
1	semic.
1	semin.
1	semiol.
1	semit.
1	semít.
1	sen.
1	sent.
1	s.e.o.
1	S.E.O.
1	sep.
1	septent.
1	seq.
1	seqq.
1	sér.
1	serg.
1	seric.
1	sericic.
1	serr.
1	serralh.
1	serv.
1	sérv.
1	set.
1	setent.
1	s.f.
1	sf.
1	s.f.2n.
1	s.f.f.
1	s.f.m.
1	s.f.pl.
1	sg.
1	S.G.
1	S.H.
1	sh.tn.
1	siam.
1	sib.
1	sid.
1	S.I.D.
1	sider.
1	siderogr.
1	siderotéc.
1	sigil.
1	sign.
1	signif.
1	síl.
1	silog.
1	silv.
1	silvic.
1	simb.
1	símb.
1	simbol.
1	simból.
1	simpl.
1	sin.
1	sinéd.
1	sing.
1	sinon.
1	sinôn.
1	sint.
1	sínt.
1	sir.
1	sír.
1	sist.
1	sit.
1	S.J.D.
1	s.l.
1	s.l.n.d.
1	s.loc.
1	s.m.
1	S.M.
1	s.m.2n.
1	S.M.A.
1	s.m.f.
1	S.M.F.
1	S.M.I.
1	s.m.j.
1	S.M.J.
1	s.m.pl.
1	s.n.
1	Snr.
1	S.O.
1	soc.
1	Soc.
1	social.
1	sociol.
1	sól.
1	son.
1	sor.
1	Sór.
1	S.O.S.
1	SOS.
1	sost.
1	sov.
1	soviét.
1	s.p.
1	sp.
1	S.P.
1	s.p.loc.
1	spp.
1	s.p.pers.
1	S.P.Q.R.
1	sq.ft.
1	sq.in.
1	sq.m.
1	sq.rd.
1	sq.yd.
1	s.r.
1	Sr.
1	S.R.
1	Sres.
1	Srv.
1	ss.
1	S.S.
1	SS.
1	S.S.A.A.
1	SS.AA.CC.
1	SS.AA.FF.
1	SS.AA.II.
1	SS.AA.RR.
1	SS.AA.SS.
1	S.S.E.
1	SS.GG.
1	SS.HH.
1	SS.MM.
1	SS.MM.AA.
1	SS.MM.FF.
1	SS.MM.II.
1	S.S.O.
1	SS.PP.
1	SS.SS.
1	S.S.W.
1	stac.
1	S.T.D.
1	S.T.L.
1	Sto.
1	sub.
1	subafl.
1	subafls.
1	Subdiác.
1	subj.
1	subjunt.
1	subord.
1	subst.
1	subvar.
1	suc.
1	Suc.
1	sue.
1	suec.
1	suf.
1	suff.
1	suj.
1	sul.
1	sup.
1	super.
1	superf.
1	superl.
1	supl.
1	suprf.
1	suprl.
1	suprs.
1	surr.
1	surreal.
1	s.v.
1	sv.
1	S.V.
1	S.V.P.
1	s.vv.
1	S.W.
1	t.
1	T.
1	tab.
1	táb.
1	tai.
1	taí.
1	tail.
1	tam.
1	tâm.
1	também.
1	tan.
1	tang.
1	tanoar.
1	taquigr.
1	tard.
1	tát.
1	taur.
1	taurom.
1	taxid.
1	t.c.
1	t.d.
1	Tea.
1	teat.
1	teatr.
1	tec.
1	téc.
1	tecel.
1	tecgo.
1	tecn.
1	técn.
1	tecna.
1	tecnog.
1	tecnogr.
1	tecnol.
1	tect.
1	tel.
1	tele.
1	telec.
1	telecom.
1	telef.
1	telef.s.
1	teleg.
1	telegr.
1	telégr.
1	telem.
1	telev.
1	temp.
1	temper.
1	ten.
1	Ten.
1	teol.
1	teôn.
1	teor.
1	teos.
1	ter.
1	terap.
1	terapêut.
1	terat.
1	teratol.
1	term.
1	térm.
1	termin.
1	terminol.
1	termod.
1	termodinâm.
1	termom.
1	terr.
1	territ.
1	tes.
1	test.
1	têxt.
1	t.geogr.
1	t.i.
1	tib.
1	tibet.
1	t.i.d.
1	tint.
1	tip.
1	tipogr.
1	tipol.
1	tir.
1	tít.
1	ton.
1	tôn.
1	top.
1	tóp.
1	top.f.
1	top.f.pl.
1	top.m.
1	top.m.f.
1	top.m.pl.
1	topog.
1	topogr.
1	topol.
1	topon.
1	topôn.
1	torp.
1	tosc.
1	tox.
1	toxiol.
1	T.P.
1	T.P.M.
1	tr.
1	trab.
1	trabalh.
1	trad.
1	tradic.
1	tráf.
1	trans.
1	transit.
1	transj.
1	transm.
1	transmont.
1	transobj.
1	transp.
1	trat.
1	Trav.
1	trem.
1	trib.
1	trig.
1	trigon.
1	trim.
1	trimest.
1	trit.
1	triv.
1	trop.
1	T.S.F.
1	TT.
1	tun.
1	tunis.
1	tup.
1	tur.
1	turc.
1	turism.
1	tv.
1	u.
1	ucr.
1	ucraín.
1	ucran.
1	u.e.
1	u.i.
1	u.inf.
1	ult.
1	umb.
1	un.
1	unif.
1	univ.
1	univers.
1	urb.
1	urban.
1	urol.
1	urug.
1	u.s.
1	us.
1	usual.
1	u.sup.
1	útil.
1	utilid.
1	utilit.
1	utop.
1	utópi.
1	v.
1	V.
1	va.
1	V.A.
1	vad.
1	vadm.
1	val.
1	var.
1	vasc.
1	vb.
1	vc.
1	vect.
1	veg.
1	vel.
1	veloc.
1	ven.
1	venat.
1	vend.
1	venez.
1	venezuel.
1	verb.
1	verbal.
1	vern.
1	veros.
1	veross.
1	vers.
1	versif.
1	vet.
1	veter.
1	v.g.
1	V.G.
1	V.H.
1	v.i.
1	vid.
1	Vid.
1	vidr.
1	vig.
1	Vig.
1	vin.
1	vinic.
1	viol.
1	vit.
1	vitic.
1	vitr.
1	viz.
1	v.l.
1	vl.
1	vla.
1	vlc.
1	vln.
1	V.M.
1	vn.
1	vo.
1	voc.
1	vog.
1	vol.
1	volat.
1	voll.
1	vols.
1	vox.
1	V.P.
1	v.s.
1	vs.
1	V.S.
1	v.s.f.f.
1	V.S.S.
1	vulc.
1	vulg.
1	vv.
1	VV.AA.
1	VV.GG.
1	VV.HH.
1	VV.LL.
1	VV.MM.
1	VV.PP.
1	VV.SS.
1	W.
1	W.C.
1	X.
1	xenof.
1	xerog.
1	xerogr.
1	xilog.
1	xin.
1	X.Y.Z.
1	yd.p.sec.
1	Z.
1	zend.
1	zo.
1	zoo.
1	zool.
1	zoot.
1	zootec.
1	zootéc.
